1,290.3,nan,nan
2,284.05,nan,nan
3,284.8,nan,nan
4,282.2,nan,nan
5,286.05,nan,nan
6,286.05,nan,nan
7,286.45,nan,nan
8,282.05,nan,nan
9,289.75,nan,nan
10,288.3,nan,nan
11,289.8,nan,nan
12,299.05,nan,nan
13,296.0,nan,nan
14,299.4,nan,nan
15,296.5,nan,nan
16,294.45,nan,nan
17,298.1,nan,nan
18,297.8999999999999,nan,nan
19,301.4,nan,nan
20,307.5,nan,nan
21,307.65,nan,nan
22,302.94999999999993,nan,nan
23,308.0,nan,nan
24,294.3,nan,nan
25,288.85,nan,nan
26,283.15,nan,nan
27,290.1,nan,nan
28,288.45,nan,nan
29,284.0,nan,nan
30,288.85,nan,nan
31,288.3,nan,nan
32,287.45,nan,nan
33,287.05,nan,nan
34,287.25,nan,nan
35,287.3,nan,nan
36,290.55,nan,nan
37,288.6,nan,nan
38,288.54999999999995,nan,nan
39,284.95,nan,nan
40,283.85,nan,nan
41,284.2,nan,nan
42,284.0,nan,nan
43,285.95,nan,nan
44,288.85,nan,nan
45,290.1,nan,nan
46,290.9,nan,nan
47,294.5,nan,nan
48,288.95,nan,nan
49,279.65,nan,nan
50,276.4,nan,nan
51,272.45,nan,nan
52,273.65,nan,nan
53,274.85,nan,nan
54,273.0,nan,nan
55,274.9,nan,nan
56,281.0,nan,nan
57,280.1,nan,nan
58,285.55,nan,nan
59,283.55,nan,nan
60,287.65,nan,nan
61,288.75,nan,nan
62,291.6,nan,nan
63,293.0,nan,nan
64,291.0,nan,nan
65,293.3,nan,nan
66,290.95,nan,nan
67,290.65,nan,nan
68,294.55,nan,nan
69,296.1,nan,nan
70,295.8,nan,nan
71,298.35,nan,nan
72,299.1,nan,nan
73,312.5,nan,nan
74,309.0,nan,nan
75,307.7,nan,nan
76,300.55,nan,nan
77,305.25,nan,nan
78,311.2,nan,nan
79,303.65,nan,nan
80,302.3,nan,nan
81,296.7,nan,nan
82,280.15,nan,nan
83,278.2,nan,nan
84,283.1,nan,nan
85,280.85,nan,nan
86,278.7,nan,nan
87,274.65,nan,nan
88,273.9,nan,nan
89,279.0,nan,nan
90,280.3,nan,nan
91,279.35,nan,nan
92,277.0,nan,nan
93,276.6,nan,nan
94,277.75,nan,nan
95,277.85,nan,nan
96,277.75,nan,nan
97,276.55,nan,nan
98,274.25,nan,nan
99,274.2,nan,nan
100,271.8,nan,nan
101,270.95,274.7337646484375,nan
102,273.45,273.4392395019531,nan
103,273.4,272.9605712890625,nan
104,274.2,273.1108093261719,nan
105,271.5,273.7381286621094,nan
106,270.3999999999999,273.90118408203125,nan
107,267.8,273.46209716796875,nan
108,270.05,272.235595703125,nan
109,268.5,271.3177490234375,nan
110,261.85,270.5499572753906,nan
111,258.75,268.66607666015625,nan
112,258.25,265.8630065917969,nan
113,250.4,263.08782958984375,nan
114,252.55,259.48211669921875,nan
115,253.85,256.5470886230469,nan
116,251.3,254.9460906982422,nan
117,253.2,254.0002899169922,nan
118,251.6,253.9015350341797,nan
119,256.75,254.0023651123047,nan
120,256.85,255.08872985839844,nan
121,256.95,256.60833740234375,nan
122,251.75,258.05029296875,nan
123,251.2,258.1302185058594,nan
124,252.1,257.2142639160156,nan
125,252.05,256.13861083984375,nan
