1,471.2,nan,nan
2,472.25,nan,nan
3,479.5,nan,nan
4,479.4,nan,nan
5,482.35,nan,nan
6,483.65,nan,nan
7,479.79999999999995,nan,nan
8,478.3,nan,nan
9,470.25,nan,nan
10,485.1,nan,nan
11,483.4,nan,nan
12,492.65,nan,nan
13,491.2,nan,nan
14,484.55,nan,nan
15,467.15,nan,nan
16,482.4,nan,nan
17,501.15,nan,nan
18,495.0,nan,nan
19,483.65,nan,nan
20,488.3,nan,nan
21,481.75,nan,nan
22,471.65,nan,nan
23,471.15,nan,nan
24,481.4,nan,nan
25,478.35,nan,nan
26,469.2,nan,nan
27,463.9,nan,nan
28,473.45,nan,nan
29,470.65,nan,nan
30,469.8,nan,nan
31,474.9,nan,nan
32,470.7,nan,nan
33,471.75,nan,nan
34,551.85,nan,nan
35,527.15,nan,nan
36,536.2,nan,nan
37,529.1,nan,nan
38,525.45,nan,nan
39,515.8,nan,nan
40,520.55,nan,nan
41,521.9,nan,nan
42,517.65,nan,nan
43,516.4,nan,nan
44,515.2,nan,nan
45,526.7,nan,nan
46,523.1,nan,nan
47,519.9,nan,nan
48,513.3,nan,nan
49,516.0,nan,nan
50,507.3,nan,nan
51,509.6,nan,nan
52,524.45,nan,nan
53,532.4,nan,nan
54,535.55,nan,nan
55,531.8,nan,nan
56,533.95,nan,nan
57,532.5,nan,nan
58,536.75,nan,nan
59,528.7,nan,nan
60,530.8,nan,nan
61,534.15,nan,nan
62,533.65,nan,nan
63,533.75,nan,nan
64,527.75,nan,nan
65,533.05,nan,nan
66,529.8,nan,nan
67,543.2,nan,nan
68,538.15,nan,nan
69,536.15,nan,nan
70,537.9,nan,nan
71,527.45,nan,nan
72,533.15,nan,nan
73,544.25,nan,nan
74,539.35,nan,nan
75,552.8,nan,nan
76,558.05,nan,nan
77,611.2,nan,nan
78,614.85,nan,nan
79,609.4,nan,nan
80,619.15,nan,nan
81,610.3499999999999,nan,nan
82,607.0,nan,nan
83,630.3999999999999,nan,nan
84,627.6999999999999,nan,nan
85,621.5,nan,nan
86,623.5,nan,nan
87,615.5,nan,nan
88,615.1,nan,nan
89,607.5,nan,nan
90,606.8,nan,nan
91,612.25,nan,nan
92,600.45,nan,nan
93,611.6,nan,nan
94,617.1,nan,nan
95,613.5,nan,nan
96,612.25,nan,nan
97,638.85,nan,nan
98,640.8,nan,nan
99,637.0,nan,nan
100,633.4,nan,nan
101,632.95,634.6516723632812,nan
102,637.9,636.8530883789062,nan
103,630.3,639.3626098632812,nan
104,633.55,641.8474731445312,nan
105,632.15,644.1571655273438,nan
106,646.1,646.1536865234375,nan
107,641.55,648.05615234375,nan
108,630.8,649.8489990234375,nan
109,618.55,651.2862548828125,nan
110,602.3,652.0081176757812,nan
111,602.15,651.5721435546875,nan
112,592.25,649.9129028320312,nan
113,590.0,646.9818725585938,nan
114,575.65,642.9439697265625,nan
115,584.55,637.8251953125,nan
116,600.05,632.0760498046875,nan
117,600.9,626.4285278320312,nan
118,595.75,621.3770141601562,nan
119,596.6,617.1117553710938,nan
120,616.15,613.740234375,nan
121,615.85,611.6544799804688,nan
122,610.5999999999999,610.9260864257812,nan
123,623.45,611.3387451171875,nan
124,625.15,612.8837890625,nan
125,627.45,615.4105224609375,nan
126,625.75,618.7135009765625,nan
127,612.9,622.48583984375,nan
128,606.95,626.1699829101562,nan
129,604.05,629.2924194335938,nan
130,606.05,631.5517578125,nan
131,590.75,632.8949584960938,nan
132,584.65,633.0747680664062,nan
133,590.0499999999998,631.9989624023438,nan
134,618.3,629.9146728515625,nan
135,635.25,627.6836547851562,nan
136,637.45,626.1488037109375,nan
137,655.15,625.74560546875,nan
138,659.75,626.9365234375,nan
139,783.7,629.8313598632812,nan
140,753.8,636.7974853515625,nan
141,743.3,647.8067626953125,nan
142,777.8999999999999,661.9696655273438,nan
143,782.05,678.9069213867188,nan
144,765.1,697.7708740234375,nan
145,774.3,717.0541381835938,nan
146,771.05,735.7078247070312,nan
147,768.2999999999998,752.7315063476562,nan
148,786.3,767.3598022460938,nan
149,783.95,779.625244140625,nan
150,815.45,789.4804077148438,nan
151,813.15,797.8045043945312,nan
152,805.9,804.935302734375,nan
153,829.3,810.8731079101562,nan
154,832.6,816.255615234375,nan
155,818.1,821.373046875,nan
156,818.1,825.9030151367188,nan
157,818.9,829.6820068359375,nan
158,805.25,832.6376953125,nan
159,804.55,834.3970947265625,nan
160,792.6,834.8992309570312,nan
161,773.6000000000001,833.943115234375,nan
162,800.6,831.1783447265625,nan
163,810.95,827.4808959960938,nan
164,820.6,823.6773071289062,nan
165,822.4,820.51904296875,nan
166,818.95,818.4047241210938,nan
167,816.25,817.3622436523438,nan
168,832.85,817.2289428710938,nan
169,840.1,818.23876953125,nan
170,868.35,820.4760131835938,nan
171,862.95,824.5007934570312,nan
172,858.45,830.0607299804688,nan
173,856.85,836.6094360351562,nan
174,854.8,843.55224609375,nan
