1,2824.4,nan
2,2808.7,nan
3,2831.5,nan
4,2824.3,nan
5,2867.75,nan
6,2896.8,nan
7,2885.45,nan
8,2866.05,nan
9,2864.0,nan
10,2898.0,nan
11,2933.25,nan
12,2942.5500000000006,nan
13,2887.65,nan
14,2856.95,nan
15,2873.1499999999996,nan
16,2904.8,nan
17,2998.45,nan
18,3004.8,nan
19,2999.7,nan
20,3024.0,nan
21,3039.7,nan
22,2973.1,nan
23,2972.65,nan
24,2914.15,nan
25,2824.95,nan
26,2764.3,nan
27,2822.8,nan
28,2814.1,nan
29,2837.95,nan
30,2851.4,nan
31,2845.95,nan
32,2839.35,nan
33,2852.85,nan
34,2898.3999999999996,nan
35,2873.5500000000006,nan
36,2876.0,nan
37,2868.15,nan
38,2865.8,nan
39,2824.5999999999995,nan
40,2834.9,nan
41,2825.15,nan
42,2814.4,nan
43,2809.8,nan
44,2827.75,nan
45,2815.3,nan
46,2817.5,nan
47,2845.7,nan
48,2824.3,nan
49,2779.3000000000006,nan
50,2777.0500000000006,nan
51,2801.3,nan
52,2791.2,nan
53,2789.35,nan
54,2769.65,nan
55,2771.25,nan
56,2728.6,nan
57,2708.25,nan
58,2730.6499999999996,nan
59,2792.75,nan
60,2785.8500000000004,nan
61,2789.75,nan
62,2809.8,nan
63,2821.25,nan
64,2831.7499999999995,nan
65,2823.7,nan
66,2818.6,nan
67,2815.7999999999997,nan
68,2826.75,nan
69,2847.7000000000003,nan
70,2841.35,nan
71,2840.3,nan
72,2828.15,nan
73,2808.55,nan
74,2823.4,nan
75,2802.9,nan
76,2834.25,nan
77,2874.65,nan
78,2889.25,nan
79,2911.6,nan
80,2831.15,nan
81,2796.2,nan
82,2788.2,nan
83,2831.6,nan
84,2849.2,nan
85,2825.85,nan
86,2811.35,nan
87,2766.5,nan
88,2740.55,nan
89,2754.65,nan
90,2728.55,nan
91,2742.05,nan
92,2726.6,nan
93,2750.55,nan
94,2814.5,nan
95,2916.35,nan
96,2915.15,nan
97,2950.7,nan
98,2920.55,nan
99,2965.45,nan
100,2915.45,nan
101,2929.6,nan
102,2935.75,nan
103,2934.95,nan
104,2928.3500000000004,nan
105,3025.6,nan
106,3137.3999999999996,nan
107,3115.45,nan
108,3090.55,nan
109,3078.85,nan
110,3042.45,nan
111,3044.1,nan
112,3044.9,nan
113,3031.25,nan
114,3039.45,nan
115,3109.4,nan
116,3162.2,nan
117,3173.5,nan
118,3130.8,nan
119,3141.55,nan
120,3125.45,nan
121,3134.7,nan
122,3143.9,nan
123,3155.8999999999996,nan
124,3160.85,nan
125,3224.8,nan
126,3259.95,nan
127,3226.8,nan
128,3217.9500000000003,nan
129,3217.65,nan
130,3210.05,nan
131,3232.25,nan
132,3283.4,nan
133,3300.15,nan
134,3282.2,nan
135,3257.1000000000004,nan
136,3239.75,nan
137,3241.1,nan
138,3217.45,nan
139,3209.85,nan
140,3161.65,nan
141,3189.05,nan
142,3200.0,nan
143,3253.35,nan
144,3223.0,nan
145,3266.55,nan
146,3212.9499999999994,nan
147,3208.8500000000004,nan
148,3206.85,nan
149,3242.0,nan
150,3300.25,nan
151,3313.2,nan
152,3264.65,nan
153,3288.3,nan
154,3271.4,nan
155,3289.15,nan
156,3315.9,nan
157,3305.5,nan
158,3216.9,nan
159,3198.7,nan
160,3163.9,nan
161,3109.55,nan
162,3196.05,nan
163,3212.65,nan
164,3210.85,nan
165,3165.7,nan
166,3151.2999999999997,nan
167,3162.8,nan
168,3198.8,nan
169,3226.75,nan
170,3319.8,nan
171,3301.2,nan
172,3289.45,nan
173,3328.95,nan
174,3369.0,nan
175,3339.05,nan
176,3295.15,nan
177,3333.6,nan
178,3289.25,nan
179,3294.75,nan
180,3241.0499999999997,nan
181,3264.45,nan
182,3279.85,nan
183,3275.75,nan
184,3243.5,nan
185,3207.4,nan
186,3193.4,nan
187,3175.35,nan
188,3166.0,nan
189,3160.05,nan
190,3194.15,nan
191,3201.2,nan
192,3210.4,nan
193,3274.5,nan
194,3295.9500000000003,nan
195,3341.55,nan
196,3311.7,nan
197,3363.9,nan
198,3358.2999999999997,nan
199,3337.15,nan
200,3412.95,nan
201,3241.3,nan
202,3185.55,nan
203,3135.1,nan
204,3135.5500000000006,nan
205,3157.9499999999994,nan
206,3099.25,nan
207,3154.1,nan
208,3109.75,nan
209,3143.5,nan
210,3103.9,nan
211,3030.6,nan
212,3049.85,nan
213,3012.6,nan
214,2974.3,nan
215,2986.4,nan
216,3008.7000000000003,nan
217,3034.7,nan
218,3020.6,nan
219,3020.9,nan
220,2943.55,nan
221,2899.2,nan
222,2903.9,nan
223,2923.9,nan
224,2935.4000000000005,nan
225,2957.75,nan
226,2971.75,nan
227,2950.55,nan
228,2948.75,nan
229,2910.45,nan
230,2849.45,nan
231,2873.0,nan
232,2851.8,nan
233,2834.95,nan
234,2789.95,nan
235,2848.65,nan
236,2798.3,nan
237,2744.7,nan
238,2808.95,nan
239,2792.0,nan
240,2766.0,nan
241,2808.15,nan
242,2786.4,nan
243,2772.45,nan
244,2766.45,nan
245,2755.55,nan
246,2763.2,nan
247,2786.2,nan
248,2838.3,nan
249,2864.2,nan
250,2862.05,nan
251,2857.95,nan
252,2852.7,nan
253,2852.15,nan
254,2886.8,nan
255,2900.35,nan
256,2884.95,nan
257,2947.15,nan
258,2952.6,nan
259,2965.95,nan
260,2975.2,nan
261,2888.65,nan
262,2915.3,nan
263,2892.25,nan
264,2872.0,nan
265,2827.5,nan
266,2815.45,nan
267,2831.95,nan
268,2823.65,nan
269,2811.9,nan
270,2815.45,nan
271,2787.5,nan
272,2720.55,nan
273,2808.5,nan
274,2774.95,nan
275,2732.8,nan
276,2758.5,nan
277,2790.15,nan
278,2796.05,nan
279,2762.9,nan
280,2750.3,nan
281,2896.5500000000006,nan
282,2878.5,nan
283,2847.55,nan
284,2885.25,nan
285,2888.6,nan
286,2874.05,nan
287,2881.1,nan
288,2887.25,nan
289,2907.95,nan
290,2890.7,nan
291,2877.15,nan
292,2895.3,nan
293,2849.8,nan
294,2869.65,nan
295,2830.1,nan
296,2832.2,nan
297,2801.3,nan
298,2811.95,nan
299,2765.45,nan
300,2716.0,nan
301,2810.3,nan
302,2835.15,nan
303,2862.4,nan
304,2979.0499999999997,nan
305,2966.95,nan
306,3020.1,nan
307,3018.15,nan
308,3093.95,nan
309,3161.6,nan
310,3096.7,nan
311,3138.65,nan
312,3101.85,nan
313,3094.2,nan
314,3107.8,nan
315,3115.0,nan
316,2839.6,nan
317,2684.15,nan
318,2648.65,nan
319,2638.6,nan
320,2618.5,nan
321,2686.75,nan
322,2673.15,nan
323,2700.05,nan
324,2680.9,nan
325,2678.6,nan
326,2690.45,nan
327,2687.9,nan
328,2686.6,nan
329,2660.6,nan
330,2658.6,nan
331,2629.7,nan
332,2630.85,nan
333,2646.4,nan
334,2667.5,nan
335,2661.35,nan
336,2735.3500000000004,nan
337,2728.5000000000005,nan
338,2685.55,nan
339,2682.25,nan
340,2697.6,nan
341,2684.4,nan
342,2689.1,nan
343,2701.65,nan
344,2744.85,nan
345,2771.9,nan
346,2735.5500000000006,nan
347,2772.3,nan
348,2783.1,nan
349,2923.55,nan
350,2868.6,nan
351,2833.6999999999994,nan
352,2867.95,nan
353,2877.5,nan
354,2860.65,nan
355,2773.8,nan
356,2790.1,nan
357,2799.2,nan
358,2759.3,nan
359,2788.7,nan
360,2773.3,nan
361,2783.55,nan
362,2687.45,nan
363,2730.1,nan
364,2731.4,nan
365,2657.0,nan
366,2543.05,nan
367,2584.1,nan
368,2548.85,nan
369,2581.8,nan
370,2525.8,nan
371,2623.05,nan
372,2620.45,nan
373,2610.5,nan
374,2547.8,nan
375,2510.2500000000005,nan
376,2556.9,nan
377,2586.5,nan
378,2475.15,nan
379,2477.55,nan
380,2513.75,nan
381,2549.1000000000004,nan
382,2556.25,nan
383,2593.7,nan
384,2598.85,nan
385,2657.75,nan
386,2672.55,nan
387,2674.6,nan
388,2692.55,nan
389,2693.05,nan
390,2652.3,nan
391,2665.5,nan
392,2676.5,nan
393,2668.85,nan
394,2695.35,nan
395,2679.65,nan
396,2666.5,nan
397,2604.65,nan
398,2590.35,nan
399,2649.5,nan
400,2599.65,nan
401,2603.9,nan
402,2724.0000000000005,nan
403,2745.7,nan
404,2736.0,nan
405,2763.85,nan
406,2764.1,nan
407,2718.1,nan
408,2786.2,nan
409,2725.1,nan
410,2739.6,nan
411,2848.4,nan
412,2836.1,nan
413,2823.15,nan
414,2840.9500000000003,nan
415,2840.9,nan
416,2863.0,nan
417,2887.2,nan
418,2808.4499999999994,nan
419,2724.65,nan
420,2734.6,nan
421,2737.0,nan
422,2717.5,nan
423,2720.15,nan
424,2726.65,nan
425,2692.0,nan
426,2701.35,nan
427,2734.2,nan
428,2658.55,nan
429,2694.85,nan
430,2696.9,nan
431,2725.3,nan
432,2720.95,nan
433,2699.15,nan
434,2725.8499999999995,nan
435,2717.45,nan
436,2729.65,nan
437,2720.75,nan
438,2684.6,nan
439,2688.35,nan
440,2674.1,nan
441,2651.65,nan
442,2626.35,nan
443,2565.5500000000006,nan
444,2567.65,nan
445,2499.7,nan
446,2554.55,nan
447,2602.75,nan
448,2642.5,nan
449,2710.65,nan
450,2770.15,nan
451,2853.6,nan
452,2851.4,nan
453,2853.6,nan
454,2832.35,nan
455,2823.95,nan
456,2823.1,nan
457,2825.95,nan
458,2793.5,nan
459,2787.85,nan
460,2774.7,nan
461,2813.95,nan
462,2816.85,nan
463,2847.55,nan
464,2859.3,nan
465,2914.7,nan
466,2900.6,nan
467,2863.5,nan
468,2903.75,nan
469,2927.6,nan
470,2919.9,nan
471,2955.7,nan
472,3000.55,nan
473,2996.1,nan
474,3010.0,nan
475,3016.85,nan
476,3023.8,nan
477,3005.15,nan
478,2974.7,nan
479,2949.65,nan
480,2949.75,nan
481,2957.95,nan
482,2952.8,nan
483,2980.1,nan
484,2948.8,nan
485,2911.1,nan
486,2915.65,nan
487,2853.1,nan
488,2847.3,nan
489,2859.1,nan
490,2861.65,nan
491,2853.35,nan
492,2924.8,nan
493,2942.9,nan
494,2993.7,nan
495,3008.15,nan
496,3035.05,nan
497,3068.45,nan
498,3069.5,nan
499,3051.2,nan
500,3039.15,nan
501,3075.8,nan
502,3088.05,nan
503,3044.65,nan
504,2984.1,nan
505,3030.55,nan
506,3059.75,nan
507,3026.2,nan
508,3033.05,nan
509,2957.75,nan
510,2982.9,nan
511,2966.2,nan
512,2972.75,nan
513,2937.2,nan
514,2914.4500000000003,nan
515,2942.65,nan
516,3040.05,nan
